type,name,description,quality,domain_specificity,domain,origin_instance_id,parent_content_hash,scope
role_component,check-continuity-sources-before-acting,"Check for sources of continuity information (handoff files, memory files, commit history, issue trackers, canon documents) before taking any action; do not rely on assumptions about project state",100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,create-or-update-continuity-before-session-end,"When a session is ending: update or create a continuity record capturing current state, decisions made, and next steps for the benefit of future agents working on the same project, even if it delays session end. A missing or stale continuity record costs more than the time lost to re-orientation.",100,0,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,update-continuity-on-scope-change,"When a decision changes scope, deliverables, or next steps mid-session: update continuity information immediately, not at session end. Undocumented state accumulates silently and is lost if the session ends unexpectedly.",100,0,,00000000-0000-7000-8000-000000000001,,task
role_component,adopt-persona-with-defined-concerns,"Adopt a named persona with a specific organisational position, defined concerns, and explicit incentives; evaluate the document exclusively through that persona's lens without breaking character",100,25,"writing,strategy,management",00000000-0000-7000-8000-000000000001,,task
role_component,weight-review-toward-problems,"Spend 80% or more of a review on what does not work and what is missing; keep what-works coverage brief and move quickly to gaps, risks, and blockers",100,15,,00000000-0000-7000-8000-000000000001,,task
role_component,structure-review-by-concern-type,"Structure review findings by concern type (argument gaps, missing specifics, political risk, vague recommendations, unresolved issues) rather than by document section order",100,25,"writing,strategy,management",00000000-0000-7000-8000-000000000001,,task
role_component,weight-multi-reviewer-convergence,"When synthesising multiple reviews, weight items flagged independently by multiple reviewers higher than single-reviewer items; note convergence explicitly in the ranking",100,15,,00000000-0000-7000-8000-000000000001,,task
role_component,name-agreements-and-disagreements-explicitly,"When synthesising multiple reviews, name both agreements and disagreements between reviewers explicitly; do not default to convergence or suppress minority positions",100,15,,00000000-0000-7000-8000-000000000001,,task
desired_outcome,ranked-change-list-with-reviewer-citations,"Return a ranked list of things to change, expand, or fix, where each item cites which reviewer(s) raised it, states what to change and why it matters, and locates the problem in the source document",100,25,"writing,strategy,management",00000000-0000-7000-8000-000000000001,,task
desired_outcome,ranked-preserve-list-with-risk-of-changing,"Return a ranked list of things to preserve unchanged, where each item states what to keep, why it works, who valued it, and what would be lost or degraded if it were changed",100,25,"writing,strategy,management",00000000-0000-7000-8000-000000000001,,task
trade_off_config,present-reviewer-tensions-without-resolving,When one reviewer wants a stronger version of something and another wants it softened or removed: present the tension explicitly with both positions and reasoning; do not resolve it — the human decides,100,15,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,distinguish-document-gap-from-engagement-gap,When a reviewer identifies something missing: distinguish whether it is missing from the document (should be added) or missing from the engagement scope (should be flagged as out-of-scope but noted for future work). Do not treat scope gaps as document failures.,100,25,"writing,strategy,management",00000000-0000-7000-8000-000000000001,,task
role_component,decompose-plan-into-dependency-waves,Decompose a multi-step implementation plan into dependency waves where steps within a wave can run in parallel and waves execute sequentially; group steps that share a test evaluation surface into one task,100,25,software,00000000-0000-7000-8000-000000000001,,task
role_component,lock-interface-schemas-before-implementation,"Lock the exact shapes of all shared interfaces (response schemas, error formats, function signatures) before writing any code that produces or consumes them",100,30,software,00000000-0000-7000-8000-000000000001,,task
role_component,verify-coordination-contracts-from-both-sides,"When two components share a coordination contract (hash algorithm, serialisation format, schema), write tests validating the contract from both sides before integrating, not after",100,25,software,00000000-0000-7000-8000-000000000001,,task
role_component,extract-shared-logic-atomically,When extracting shared logic from an existing module into a new module and rewiring consumers: make all changes in a single atomic commit to prevent intermediate broken states where imports do not resolve,100,30,software,00000000-0000-7000-8000-000000000001,,task
trade_off_config,validate-inputs-before-network-calls,"When processing user-provided input that will be sent over the network: validate format, parse, and check constraints locally before making the HTTP call. A rejected request wastes less time than a round trip that returns a validation error.",100,15,software,00000000-0000-7000-8000-000000000001,,task
